review_id,chunk_id,chunk_text,span_start,span_end,asin,category
ELECTRONICS_000061,ELECTRONICS_000061-0,"I'd never bought one of these, mainly due to the high prices in the retail stores.  I hadn't looked online much, and hadn't really needed a monitor mounting device until recently.This thing is well built, and it does the job.  It's not fancy but if you are just looking for an inexpensive way to hang a monitor (TV or PC) on the wall this will do the job.  It comes with a nice bag of heavy-duty hardware.  It is primarily designed for mounting TV sets, but you can get it to work with a PC monitor, as long as it has the VESA mounting.It mainly articulates side-to-side and in-and-out.  It'll pivot a bit up and down, but that's limited.",0,638,0972683275,Electronics
ELECTRONICS_000062,ELECTRONICS_000062-0,"Only gave this four stars because it's only supporting a 32&#34; TV. I think I would be scared to mount a 55&#34; TV on it. If you sprang for a 50&#34; or bigger TV, spend a little more on a properly rated mount. As with any TV mount, make sure you're hitting wall studs with the main screws, don't just use anchors in drywall or you're asking for trouble. LOTS of hardware included in the kit, so mounting any style or brand of TV shouldn't be a problem.",0,455,0972683275,Electronics
ELECTRONICS_000063,ELECTRONICS_000063-0,"Nothing fancy, just decent quality and simple installation.  As may have been mentioned, one must discard the provided Phillips screws that the manufacturer provides to affix the bracket to the wall stud.  Use your own.  The TV I mounted with it is an older flat-panel, so it's a little heavier than the news ones.  This thing isn't fazed, and stays where I put it.",0,365,0972683275,Electronics
ELECTRONICS_000064,ELECTRONICS_000064-0,Amazing how easy it is to move my 46&#34; around on this mount and able to hang off one stud. Nice quality feel to metal it is made of.,0,135,0972683275,Electronics
ELECTRONICS_000065,ELECTRONICS_000065-0,"Very sturdy. The arm is very stiff at first so you have to work it lose.  However, the mount works great, just make sure you get that stud just right. I was impressed with the quality and happy with the price.",0,209,0972683275,Electronics
ELECTRONICS_000066,ELECTRONICS_000066-0,"Don't have anything to really complain about.  EXCEPT there doesn't seem to be a way, or i'm missing it to tilt the TV up or down (ie. mounted high on the wall and pointed down towards the chair).  and i am quite savvy with tools/assembly/etc. And it is difficult to get to the bolt heads on the back of the TV to adjust the angle.  No reason to not buy it though.",0,364,0972683275,Electronics
ELECTRONICS_000067,ELECTRONICS_000067-0,"Bought the mount for my 30&#34; Dell U3011 monitor.  It fits the Dell quite well, and I bought it for it's reach from the wall, it's ability to manipulate, and it's weight capacity.  And in all those respects, I'm quite happy.However, there is a noticeable tilt/sag to the monitor when I have the arm extended.  I'm not so concerned with sag perpendicular to the wall, as that was expected, but the rotational sag that I sometimes get.",0,435,0972683275,Electronics
ELECTRONICS_000068,ELECTRONICS_000068-0,"The mount plate and the extender arms need to be screwed together and there are two holes for each arm to attach to the corner of the plate. The holes don't align so I couldn't put two screws in. I just used one screw which is not the most secure attachment. Then I used zip ties to secure the arm better. I did this because I had to install the tv ASAP and could not wait for a replacement. Also, the mounting bracket that attaches to the wall has a larger screw hole on the bottom. This means that the bottom can wiggle and the bracket will be misaligned. Again, I did a quick fix. I gave this 2 stars and not 1 because it actually stayed up on the wall and is now holding my tv, albeit due to my o",0,700,0972683275,Electronics
ELECTRONICS_000068,ELECTRONICS_000068-1,wn ingenuity and not the quality of the mount. I should not have to do quick fixes on a product like this.,700,806,0972683275,Electronics
ELECTRONICS_000069,ELECTRONICS_000069-0,"VERY HAPPY, it looks great, I'm so happy we got it. Holds good, it is a lil hard to get it to the wall. Other then that its fine I love how we have more room in our room. My husband is so happy I ordered this, it only cost us $28 free shipping and FAST(: VERY THANKFUL TO THE SELLER.",0,283,0972683275,Electronics
ELECTRONICS_000070,ELECTRONICS_000070-0,"I wasn't willing to pay $100 for simply mounting a TV, so I bought this item to give it a shot. I have no real complaints.  It holds the TV up, which is all I wanted.  It does not have smooth pivot points, so if you're planning on moving it around a lot, don't use this one, but if it's going to stay in a static area, this is your mount.",0,338,0972683275,Electronics
ELECTRONICS_000071,ELECTRONICS_000071-0,"Bought NEW but I could tell right away that mine had been repackaged and refurbished.  Plus the was missing the 4 arms but had some other random hardware included.  I made mine work for my 32&#34; set and it serves it's purpose. Just wish the seller was upfront on the condition, I could have bought a used one for $5 less.",0,323,0972683275,Electronics
ELECTRONICS_000072,ELECTRONICS_000072-0,This is a rather good tv mount. This tv mount works exactly as expected and described. I would buy again.,0,105,0972683275,Electronics
ELECTRONICS_000073,ELECTRONICS_000073-0,"I had to use a hacksaw to cut away part of this to hang my 24&#34; LED TV in my bedroom. Other than that, seems to work fine.",0,125,0972683275,Electronics
ELECTRONICS_000074,ELECTRONICS_000074-0,"I have a 42&#34; Hannspree LCD TV. It weighs 42.5 lbs. Most other reviews said they had a TV smaller than this so I was a little skeptical but got it because of the good price and it said it could hold 60 or so lbs. Most of my reservation was because it was the first time I've mounted a TV and worried it would fall within a week. I've had it over a month and its nice to have it be able to swing out, extend, and angle. I like the fact that I can get a bigger TV and still use this mount as its in my living room. It was not too hard to install. I bought a stud finder because I didn't have one and most everything else I already had to install it. I do highly recommend recruiting some help with t",0,700,0972683275,Electronics
ELECTRONICS_000074,ELECTRONICS_000074-1,"he install, at least for when putting the TV on. This would be extremely hard by yourself, especially if you have a bigger TV. Overall, very happy with this mount.",700,863,0972683275,Electronics
ELECTRONICS_000075,ELECTRONICS_000075-0,Installed easy and in no time at all (finding the stud was the hardest part for me).  Articulates well with the 40&#34; TV on it. I would not hesitate to look for this brand when it is time for the next TV mount.,0,212,0972683275,Electronics
ELECTRONICS_000076,ELECTRONICS_000076-0,I have two of these now in different rooms. Works well with my Samsung TV'S  for the size noted above,0,101,0972683275,Electronics
ELECTRONICS_000077,ELECTRONICS_000077-0,"We got this one recently and its a great wall mount. The unit is pretty heavy, so you will need a helper. It also includes a variety of screws to mount also. Our TV documentation stated it was a 400x400 pattern. But after putting hte plate over the back, seems we didn't need the extra extenders as its 200x200. This is on a Samsung 40&#34; 5000 series LEDTV.The arm is hard to push and pull, but that is more due to being new and stiff. Make sure you adjust the tilt angle screws as our unit came with them loose so we had to tighten them.I initially was scared to mount it (what if it falls if I screw up!!!) but its pretty easy. Not only did i use a stud finder to get the general location of the ",0,700,0972683275,Electronics
ELECTRONICS_000077,ELECTRONICS_000077-1,"stud, but i also used nails to get the actual edges (those basic studfinders are never &#34;exact&#34;). make sure you do the same.not bad for $30-ish",700,850,0972683275,Electronics
ELECTRONICS_000078,ELECTRONICS_000078-0,this is a good product.  It went up easily.  I did it myself.  I wish I might have gotten one with a little more adjustment.  It's very rigid.,0,142,0972683275,Electronics
ELECTRONICS_000079,ELECTRONICS_000079-0,I have purchased 3 of these wall mounts and they hold my 37 and 32 inch flat screens perfectly. I love these and highly recommend them.,0,135,0972683275,Electronics
ELECTRONICS_000080,ELECTRONICS_000080-0,"Very good item; I am happy wit it, and delivery time was excellent!!  I recomended; is a good support for your LED TV. It is easy to install, and it have extra screws for different sizes TV.",0,190,0972683275,Electronics
ELECTRONICS_000081,ELECTRONICS_000081-0,"This was perfect for my 24"" LED monitor, I had it up in just a few mins and with no problems.  It included a small bubble level and it also came with a 6' HDMI cable which I was not expecting.",0,192,0972683275,Electronics
ELECTRONICS_000082,ELECTRONICS_000082-0,"I checked around Amazon as well as some other sites, and decided these were what I needed.  I read the reviews, looked at the pictures and bought two of these.  I received them today.  I unpacked one of them, read the instructions and immediately filled out the return request for Amazon.  These mounts are very, very heavy and require 6, yes SIX, screws to mount to the wall.  Are you kidding me?  The TVs are only 22 lbs!  Two screws in the studs and then more damage to the wall than is necessary.  What a joke!  And Lag bolts?  Ever heard of screws?  The other issue is that these are very hard to move.  I bought an articulating wall mount for a reason, and I expect them to be able to move with",0,700,0972683275,Electronics
ELECTRONICS_000082,ELECTRONICS_000082-1,out a wrench in my hand.,700,724,0972683275,Electronics
ELECTRONICS_000083,ELECTRONICS_000083-0,"Installed easily, has a nice long reach.  Attached a 32&#34; TV for the grandkids and it works out great. accomodates many different size TV's and was a very good price.",0,169,0972683275,Electronics
ELECTRONICS_000084,ELECTRONICS_000084-0,"For the price.....can't be beat.  I have two TV's hanging in the living room.  No issues, easy to hang.  I would recommend to a friend.",0,135,0972683275,Electronics
ELECTRONICS_000085,ELECTRONICS_000085-0,Works Great. Holds my 40 inch TV effortlessly. Very well built. Definitely worth the price. Easy to install TV to the mount. Has cord clips. TV can be tilted up or down and sideways. Extends from the wall 24 inches. I highly recommend this brand..,0,247,0972683275,Electronics
ELECTRONICS_000086,ELECTRONICS_000086-0,"Used this with a Panasonic 22 inch LCD. Very durable and works as advertised.It was advertised as fitting 22""-37"" televisions, but the size of the t.v mounting plate is so large that it covers some of the plug connections on the back of the television. I will have to cut the metal plate to get to the P.C connector if i choose to connect a computer.Haven't decided if i will keep or send back to get something with a smaller mounting plate.Other than that, it's a great product and meets my need for a hanging television.",0,522,0972683275,Electronics
ELECTRONICS_000087,ELECTRONICS_000087-0,"I have a 47&#34; TV and had no place to put it in my bed room. With this mount it use the space i had a poster hanging. Very easy to install, came with all hard ware.",0,166,0972683275,Electronics
ELECTRONICS_000088,ELECTRONICS_000088-0,"Great Mount, so many areas of articulation. This was a great gift idea my mother loves it. I have purchased two of them and they are sturdy and give a touch of class to every room you put them in. A must have any video file or those who want to save space in a bedroom or office.",0,279,0972683275,Electronics
ELECTRONICS_000089,ELECTRONICS_000089-0,This is perfect for what I needed it for. I can move the screen from side to side if I need to and I don't have the TV sitting on my desk.....,0,142,0972683275,Electronics
ELECTRONICS_000090,ELECTRONICS_000090-0,have not had the opportunity to install the tv mount as of yet - will follow up once mounted in place. great price and quick shipping,0,133,0972683275,Electronics
ELECTRONICS_000091,ELECTRONICS_000091-0,Why pay the $$$$ at Best Buy when you can get the same products for a fraction of the prices here.  The VideoSecu Long Arm TV Wall Mount Low Profile Full Motion works great.,0,173,0972683275,Electronics
ELECTRONICS_000092,ELECTRONICS_000092-0,"Pro's: Easy to setup.  Supports many different VESA formats. Has some articulation.  Sturdy construction.  Can be installed by one person w/o too much effort.Con's: Cable guides fall off easily.  The joints are a bit too stiff; you really have to man-handle it to get it fully extended, and you have to push fairly hard to get it to compact again.  So far I have not noticed any wear from this firm pulling/pushing, but I worry because it is only attached to the studs buy 2 bolts.",0,481,0972683275,Electronics
ELECTRONICS_000093,ELECTRONICS_000093-0,We bought this for a 55&#34; Vizio and it worked perfectly. I would buy it again and recommend it. Good quality.,0,112,0972683275,Electronics
ELECTRONICS_000094,ELECTRONICS_000094-0,"I am impressed with the solid design of this TV Wall Mount.  I think this weights more than the 26"" TV it is supporting.  It also has lots of logical adjustments so leveling the TV isn't too difficult.  The one semi negative is that it takes a fair amount of force to reposition the TV.  This does assure the TV stays put but if you plan to move the TV on the stand a lot this may be a negative.  Overall I am pleased with the stand - it seems like a good value.",0,462,0972683275,Electronics
ELECTRONICS_000095,ELECTRONICS_000095-0,I bought the uint for a 32 &#34; Tando.  I couldn't get the parts to line up so I bought another fixed type.,0,108,0972683275,Electronics
ELECTRONICS_000096,ELECTRONICS_000096-0,"Very well made, strong mount the only problem I have is the instructions are very poorly written or detailed. Pictures do not distinguish between Stud mount and concrete. Also the instructions do not tell you the size of the included boltsFor those of you who have never worked in the home building industry wall studs are usually 1.5 inches wide so this mount only requires 2 lag bolts in the middle holes to secure it to the wall to support a 23 lb TV. The four outboard holes on the wall mount are 1.3"" apart so don't try to use them in a wall stud measuring 1.5"" wide.Helpful hint: I have help install at least 6 other wall mounts because of family or friends so I cannot say that I am an expert ",0,700,0972683275,Electronics
ELECTRONICS_000096,ELECTRONICS_000096-1,but my suggestion is to drill pilot holes which the instructions do not tell you to do.After comparing the instructions on this unit to others I have installed I still must say that the pictures should have a lot more detail. Some complain that the back plate was too big for the TV they used but it's fits perfect on theLG 32LK450 32-Inch 1080p 60Hz LCD HDTVI am using it on.Works perfectly for the area of the room I am using it in which allows me to rearrange the room without the need to move the TV.,700,1204,0972683275,Electronics
ELECTRONICS_000097,ELECTRONICS_000097-0,"Perhaps I misunderstood how to install the mount, but I:1) Installed the mount to the wall (easy enough)2) Attach TV the mount with some screws (difficult for one person)With one arm I held the TV (heavy!). The other arm was trying to attach some small screws connecting the TV to the mount. It took quite an effort to hold the TV for that long. Certainly having two people installing this would be waaaay easier :-)I have another similar mount where the TV back plate and the mount are separate parts. So once the back plate is installed, you slide the connecting parts together. Much easier! :-)",0,597,0972683275,Electronics
ELECTRONICS_000098,ELECTRONICS_000098-0,"It took about 10 mins to install this TV Wall Mount with a 48 inch Samsung TV.  It does the job, there are much more expensive arms, but this does the trick.",0,157,0972683275,Electronics
ELECTRONICS_000099,ELECTRONICS_000099-0,"I used this to hang my 40&#34; LCD that I bought back in 07, so it's a heavy TV that outweighs my new 50&#34;.  Everything seems to be made well, it was easy to install myself, and the TV has been hanging for 2 months now from a brick wall at it's full reach.  I can't imagine paying $100 for other TV wall mounts, as well as this one performs.",0,344,0972683275,Electronics
ELECTRONICS_000100,ELECTRONICS_000100-0,you can't beat the price and the installation was simple as can be. We installed it in our office and it is perfect! no problems and was completed in a matter of minutes,0,169,0972683275,Electronics
ELECTRONICS_000101,ELECTRONICS_000101-0,"Totally love this product!! I bought two - one for living room, one for bedroom.  I decided to try my hand in the bedroom first (in case I got frustrated and didn't finish the project).I've gotten items needing to be assembled before with all the hardware in one bag -- not so with this product!!  I'm impressed! Every nut, bolt, screw, washer, etc. is clearly packaged (individually by size and labeled!)The Arm also comes assembled -- which I disassembled for easier handling (the wall plate is attached to the Arm with two Carriage Bolts / easy to remove and makes holding in place while bolting to the wall a breeze).Took me 1-1/2 hours from start (gathering my tools) to finish (hanging the TV) ",0,700,0972683275,Electronics
ELECTRONICS_000101,ELECTRONICS_000101-1," Oh, and I'm a 56 yr old disabled female.  I do have a  lot of construction/tool knowledge however.",700,799,0972683275,Electronics
ELECTRONICS_000102,ELECTRONICS_000102-0,UPDATE: I have now have purchased 3 of these for work and home and with the lighter LED TV's this is a perfect mount for most sizes - this is a great mount - easy to install - easy to use - easy to expand - easy to mount TVs. I havent found another one that is so useful - even if you dont need it to extend this is still a great mount--- I guess for the price I was expecting something cheaper but I was quite surprised. It was easy to install and works for what I need it for - it may be over kill for a 22 inch LED LCD TV but I like the way it can be moved around.,0,567,0972683275,Electronics
ELECTRONICS_000103,ELECTRONICS_000103-0,Used this for the bedroom. Put it in the corner but was only able to hit the stud with a couple bolts.,0,102,0972683275,Electronics
ELECTRONICS_000104,ELECTRONICS_000104-0,The VideoSecu line of articulating wall mounts has become our standard of choice for high quality articulating wall mounts within our home.  The value is such that the convenience of having an articulating wall mount for connecting or reconnecting cables is well worth the few bucks required to mount our HDTVs conveniently to the wall.  Highly recommend this great quality product. This wall mount will secure any of the HDTVs using the VESA 100 or VESA 200 mount pattern. We like to use a mount on the larger end than actually needed so if we later upgrade the HDTV with a larger size there's a much better chance we won't need to replace the articulating mount.,0,664,0972683275,Electronics
ELECTRONICS_000105,ELECTRONICS_000105-0,"you can spend a ton of money on one of these, or you can buy this one.  hung a 32 inch tv with it with no problems.",0,115,0972683275,Electronics
ELECTRONICS_000106,ELECTRONICS_000106-0,"This is a really well made and engineered product which should be twice the price. It has every kind of leveling and tilting adjustment you could want, and a nice finishing piece that goes over the wall plate and lag bolts.  The mounting process can't be rushed and planning everything out before you start makes all the difference. Just make sure you find the middle of a wall stud for the lag bolts.It easily managed a 47&#34; led lcd which weighs 35lbs, and it might take the extra 10-12 lbs of a 55&#34; led lcd if it's not pulled too far from the wall. Since it can swing out over 20&#34; I'd be carefull about going bigger than the 35lb 47&#34; tv that I mountedThe only thing which was dissapp",0,700,0972683275,Electronics
ELECTRONICS_000106,ELECTRONICS_000106-1,"ointing were the two plastic wire holders which are junk (very flimsy, one was broken in the package) and shouldn't be included when simple black wire ties work far better.",700,872,0972683275,Electronics
ELECTRONICS_000107,ELECTRONICS_000107-0,My flat screem computer monitor is very light and didn't need such a heavy duty mount.  The product is fine and would work for monitors much larger and heavier than my 20&#34; LED,0,179,0972683275,Electronics
ELECTRONICS_000108,ELECTRONICS_000108-0,"The mount I purchased is great. It is designed for TV's 32&#34; and under. The link here, and image are not correct. But, I really thought the mount was build well, was easy to install, and the price was fantastic.",0,214,0972683275,Electronics
ELECTRONICS_000109,ELECTRONICS_000109-0,Tv has been on wall for a long time.  Hasn't fallen off.  It's metal and considerably cheaper than kits available in stores.,0,124,0972683275,Electronics
ELECTRONICS_000110,ELECTRONICS_000110-0,"This is exactly what I needed.  It was easy to mount and supports my 40 inch TV (26 lbs) without any issue.  I haven't tested the extension brackets, but the rest of the device is very solid.  I will say that the hinges can be a bit tight, and it's not designed to be easily adjustable on the fly (you'll need a few tools).  If you plan on swinging your TV around a lot, this might not be the best choice, but it works perfectly fine if you only need to adjust it every now and then.  My favorite part is the small base.  I didn't have a lot of wall space to mount a TV, and this met my needs without eating all my money.  Keep in mind that you'll want at least two people to mount the TV on this dev",0,700,0972683275,Electronics
ELECTRONICS_000110,ELECTRONICS_000110-1,"ice.  I attached my TV alone by precariously balancing it on a stack of boxes while I inserted the screws.  Speaking of which, I've mounted two TVs on this, and the box included screws which fit both (in addition to many more).  However, you may need a few more washers.",700,970,0972683275,Electronics
ELECTRONICS_000111,ELECTRONICS_000111-0,"This TV mount I bought for just $25 easily outdoes similar ones that cost over $100! It comes preassembled, is easy to mount on the wall, and has clear instructions. It also features a wire holder and cover for the screws on the wall. The joints are a little bit stiff, but with use and maybe a drop of oil this shouldn't be a problem. Definetely a great buy at a agreat price!",0,377,0972683275,Electronics
ELECTRONICS_000112,ELECTRONICS_000112-0,"I have purchased this mount twice now - one for my bedroom TV, and one for my living room TV.  The bedroom TV is a 35"" LCD, and the TV in the living room is a 55"" LED.  (Surprisingly enough, they both weigh 50 pounds...)  This mount works very well for both of them.  It's relatively simple to install - you just need to find a stud and screw the support in to it.  (I will admit that my bedroom TV has been attached not to a wall stud, but a jury-rigged support brace on a cabinet.  It's still there and attached after 6 months.)I will say that the joints in the arms are quite stiff - it can take a little muscle to move the TV.  But I think I prefer that - it certainly doesn't feel flimsy, and it",0,700,0972683275,Electronics
ELECTRONICS_000112,ELECTRONICS_000112-1," stays wherever I put it.A tip for would-be purchasers: make sure your TV supports this mount.  You can usually find your compatible VESA patterns in your user's manual.  (Or a quick online search, perhaps.)  As I often say - when buying online, it pays to do your homework.",700,974,0972683275,Electronics
ELECTRONICS_000113,ELECTRONICS_000113-0,"Amazon as always 5 stars in service and shipping.The mount was for a VIZIO E260MV 26-Inch. Product comes adequate with a lot of screws, an Alan key and standard nut key that fits all the nuts. The bubble level (with magnet on the side) and cable are a nice addition.Had to cut 1 inch from the top and bottom of the base that gets screwed no to the TV, since it covered some of the inputs. Other wise very practical for my bedroom/Study that has more width so the convenience of swirling is why we wanted this and it does a good job.For the price ($25 and free shipping), its is a really good deal. Would recommend this.",0,619,0972683275,Electronics
ELECTRONICS_000114,ELECTRONICS_000114-0,This device is somewhat weak even for the 46 inch TV weighing only 31lbs that I'm using it with. after some adjusting it's working ok.,0,134,0972683275,Electronics
ELECTRONICS_000115,ELECTRONICS_000115-0,Easy to install and the TV is still on the wall after three weeks! I consider this a good value for the money,0,109,0972683275,Electronics
ELECTRONICS_000116,ELECTRONICS_000116-0,"Very easy to setup, simple instructions, has all the mounting hardware and fits a huge different variety of TV's with great support.",0,132,0972683275,Electronics
ELECTRONICS_000117,ELECTRONICS_000117-0,Very concerned over hanging a 46&#34; tv on the wall.  Got this mount due to low price.  Very impressed.  No doubt it will handle a 30# TV.  Allows full 90 degree rotation with 21&#34; from wall to centerline at maximum extension.,0,230,0972683275,Electronics
ELECTRONICS_000118,ELECTRONICS_000118-0,Another gem hidden amoungst the Amazon halls. This works well for my LED tv's. I used the heavy duty mount bolts for mounting my tv on the back porch. I hung on the sucker and it's not coming down. And I'm 190lbs!,0,213,0972683275,Electronics
ELECTRONICS_000119,ELECTRONICS_000119-0,"It needs improment. I wish it has one more hole to put a screw on the wall.It looks shaky for 55 inch TV. However, it still holds it.",0,133,0972683275,Electronics
ELECTRONICS_000120,ELECTRONICS_000120-0,quickly shipped to my house and mounted myself. i ordered this for my 32 inch Phillips LCD tv and for the price i paid its a great value. does the job that any other higher priced wall mounts can do. would recommand,0,215,0972683275,Electronics
ELECTRONICS_000121,ELECTRONICS_000121-0,"Very good materials, very lightweight,  cheaper than others brands. I have a 47&#34; LG Led tv and it fit at 100%, and I'm capable of sell my tv, buy an 55&#34; and use the same mount without problems.",0,201,0972683275,Electronics
ELECTRONICS_000122,ELECTRONICS_000122-0,"Made in china, but this time , its well made. nice and sturdy and lots of options to mount differenct type of LCD. It has a good viewing set of angles and can be adjusted just about any view you want. the value for cost here is big, since most of these sale for over 75.00, or over 100.00 at wm. im pleased with it.",0,315,0972683275,Electronics
ELECTRONICS_000123,ELECTRONICS_000123-0,"Mount went up easily and seems sturdy enough.  However, adjusting the TV sometimes leaves the TV crooked.  Also, it is almost impossible to adjust tilt without using the provided tools.  Even after using the tools, we couldn't really adjust the tilt to the full amount.",0,269,0972683275,Electronics
ELECTRONICS_000124,ELECTRONICS_000124-0,"Great functionality, really incredible price, and a snap to install.  Honestly, ridiculously good product - wish they were all so easy.",0,135,0972683275,Electronics
ELECTRONICS_000125,ELECTRONICS_000125-0,Quick and easy installation - very solid product. Very pleased with this purchase.When in need of this type mount again I will certainly purchase this brand/model again.Great price on Amazon makes it very easy.,0,210,0972683275,Electronics
ELECTRONICS_000126,ELECTRONICS_000126-0,Excellent buy! We are very pleased with this item. It performs very well. The instructions were clear. It was easy to assemble. It holds a 47&#34; TV very well.,0,160,0972683275,Electronics
ELECTRONICS_000127,ELECTRONICS_000127-0,"Warning, Do your homework before ordering a tv wall mount!!Mom and dad bought a 32 inch Seiki TV and needed it angled on the wall for optimum viewing. That is where I the eldest son came into the picture(pun intended).I knew in advance the location had plywood backing behind the drywall, which meant this mount would be easy to install as wood screws would be secure anywhere on the wall. But what if it was a typical installation, would there be a stud in the wall centered where needed to hold the tv and mount securely? It seems unlikely most people would, so what are the options?Option #1. Buy a different mount with a mounting plate rather than small 2 hole bracket as on this model. If you do",0,700,0972683275,Electronics
ELECTRONICS_000127,ELECTRONICS_000127-1,"n't know what I am talking about, look at other tv wall mounts and you will see on many of these a large wall plate that can easily cover an area with at least one stud, and addtionally allow drywall anchors elsewhere on the plate to handle the weight of any tv. This model has only a small wall bracket with holes for 2 screws or anchors.Option #2. Use wall anchors. Again, there are only 2 holes in this bracket so take into account the weight of the tv and the rating of the anchors. Proceed at your own risk.Option #3. Install a stud. You're on your own with this...The mount is well made, everything fits and it looks good but as mentioned, a little homework will save you time and make installa",700,1400,0972683275,Electronics
ELECTRONICS_000127,ELECTRONICS_000127-2,tion easy.I hope this review is useful. :-),1400,1443,0972683275,Electronics
ELECTRONICS_000128,ELECTRONICS_000128-0,"Too Heavy and Poor weld quality .Lot of blow holes in welding, though painting was made nice to cover it or else it was made with inefficient welder. I think this is is not well designed by experts. Hope no calculations are involved in making it. Just copied the shape forms some other manufacturer.",0,299,0972683275,Electronics
ELECTRONICS_000129,ELECTRONICS_000129-0,"i bought a funky double hinged wall mount from amazon and it did not work. I went to best buy and they said to purchase this $350 wall mount they had, I snagged a pic of the measurements and extension ability from the box, came home and found this one to be near similar. Needless to say I now have my 47 in LG flat screen securely mounted and sitting pretty in the corner of my living room.",0,391,0972683275,Electronics
ELECTRONICS_000130,ELECTRONICS_000130-0,I have 3 swivel mounts and this one is not the best. If you don't use the swivel feature frequently or don't place it where it may be bumped it will do the job. I prefer the strength and stability offered by mounts which have TWO arms extending from a longer wall bracket. These more stable brackets can be found at similar or slightly higher prices. Also look for a feature which allows the TV Bracket (and TV) to be lifted off the swivel arm more conveniently.,0,462,0972683275,Electronics
ELECTRONICS_000131,ELECTRONICS_000131-0,JUST IN STALL ANOTHER SAMSUNG 55&#34; LED FLAT SCREEN. OUTSIDE A  PATIO DECK AREA WHAT A DIFFERENCE THIS UNIT MADE.THE MOUNTING KIT WAS VERY EASY TO USE. AGAIN I DID UPGRADED TO  USING LONGER HEAVIER MOUNTING BOLTS. THAT WAS ONLY $1.00 MORE BUT IT'S WORTH IT IN THE LONG RUN. HERE IN EARTHQUAKE COUNTRY YOU NEES THAT SUPPORT. YOUR FLATSCREEN TV RETRACTS A FEW INCHES OFF THE WALL PLUS IT WILL LOOK SWEET FROM 2&#34; TO 24&#34; FROM WALL AREA,0,441,0972683275,Electronics
ELECTRONICS_000132,ELECTRONICS_000132-0,"For a good wall mount of a smaller TV, this is perfect. Much cheaper than similar in various stores, and actually is more flush/compact than I have seen on others with all the adjustments you could want.Only gripe is that the included wrench to tighten the wall bolts is pretty weak and strips itself almost immediately, but it'll work to get it on at least. All hardware needed is included, I had to use a few adapter pieces on my first TV. Getting ready to hook a second one up on another rooms wall, both are 32"" screens. I feel confident they will be there until I decide to remove em.Wall stud mounting required, but depending on the stud size, you may only get two of the three wall bolts into ",0,700,0972683275,Electronics
ELECTRONICS_000132,ELECTRONICS_000132-1,the stud. Should be enough though.,700,734,0972683275,Electronics
ELECTRONICS_000133,ELECTRONICS_000133-0,"I use this arm to mount my 39 inch Vizio. I'm surprised my TV has a 100x100 mount thingy. It can tilt left and right, up and down. I do wish it swiveled the TV so that it wasn't crooked. When the bolts get loose, my TV looks crooked.",0,233,0972683275,Electronics
ELECTRONICS_000134,ELECTRONICS_000134-0,Was a perfect fit for my 32&#34; flat screen TV.  I would recommend this wall mount for that size tv,0,100,0972683275,Electronics
ELECTRONICS_000135,ELECTRONICS_000135-0,"Good wall mount. Sturdy and does what it is supposed to do. In fact, it even held a larger TV than what it was listed as capable of holding. I believe I mounted a 42&#34; television with this one. Not a flat-flat one either. I mounted an older heavy thick one.",0,260,0972683275,Electronics
ELECTRONICS_000136,ELECTRONICS_000136-0,"This was half the price of the TV mounts at Costco and perfectly fits a Vizio 37&#34; TV for the spare bedroom. It will work with many different brands so in my book that is great. Strong, sturdy and robust.",0,207,0972683275,Electronics
ELECTRONICS_000137,ELECTRONICS_000137-0,"This is possibly one of the best mounting kits I've ever purchased. I like the fact that there are pieces so the mounting kit can cater to all models of TV. (Whether they have a rounded or flat back). Mine had a flat back so I didn't need the extra piece, but once that step was cleared it was only a matter of minutes before it went up on my wall.  The adjustable arm is nice, as it is setup in our bedroom. At night the TV is angled towards the bed and makes it super easy for both of us to see up on the wall, and during the day its turned in another direction towards my desk - also making the ability to view the TV while working.The material is very strong, hubby did a pull up on the bar and i",0,700,0972683275,Electronics
ELECTRONICS_000137,ELECTRONICS_000137-1,"t didn't even budge.  This thing seems as though it will last quite a long time.  It's already been up for over a month and it was a wonderful addition to my master bedroom, I'll be purchasing more over time for the other rooms in the home with larger model TVs.",700,962,0972683275,Electronics
ELECTRONICS_000138,ELECTRONICS_000138-0,Exactly as described.Very heavy duty.Lots of parts to make any installation work.Excellent value.Fits various monitors and tvs.,0,127,0972683275,Electronics
ELECTRONICS_000139,ELECTRONICS_000139-0,"I bought three of these mounts for all the bedrooms in my house. I love all three of them. All mounts have different tv's on them, One is a 50&#34;, 40&#34; and a 32&#34;. Product comes with multiple screw for different tvs. Outstanding product for the price. All tv's have been mount for a little over a year. This product is a full motion mount for $29.99!! and it is Prime!",0,376,0972683275,Electronics
ELECTRONICS_000140,ELECTRONICS_000140-0,Awesome price and quality. Simple and easy to install and fully equipped for installation. If you need a swing arm mount for medium size tv this is one I'd recommend.,0,166,0972683275,Electronics
ELECTRONICS_000141,ELECTRONICS_000141-0,"I mounted this in my RV and it holds a 26"" LCD TV / DVD combo.  Installation was very easy and the mount works GREAT!  I was prepared to pay 5 times the price for a mount that would work as I wanted.  I couldn't be happier.",0,223,0972683275,Electronics
ELECTRONICS_000142,ELECTRONICS_000142-0,Got my TV mounted with this above my PC and its been on the wall for a year now. No problems with it holds the TV well and its study. Way cheaper than store bought and its perfect for what I got i got a 37 inch HDTV,0,215,0972683275,Electronics
